pickup_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,passenger_count,payment_type,traffic_level,distance_km,duration_min,fare_amount
2024-01-01 06:22:00,40.86296833247437,-73.99036765624794,40.818477429621495,-74.00798590051826,2,card,low,5.164397665577896,6.689547787565891,15.628475025649918
2024-01-01 06:31:00,40.853619881548916,-74.06198806554366,40.82408130022718,-74.07055748455706,1,cash,medium,3.362722455309074,11.103450995652336,12.116053570227644
2024-01-01 06:40:00,40.711742648870256,-74.05969653445719,40.64878460953846,-74.07434642652957,2,card,low,7.10877786685961,10.463469840861626,22.847511205985434
2024-01-01 06:48:00,40.67803155533628,-74.21100066259223,40.671813641077904,-74.26,1,card,medium,4.189675570702486,10.534090428364937,20.180584081988883
2024-01-01 06:57:00,40.812048471351495,-74.12425747263435,40.840539699269726,-74.12150107637282,1,cash,medium,3.176557897292825,8.459857364658564,13.830223894826737
2024-01-01 07:06:00,40.627515844427165,-74.00391227779635,40.59218846555612,-73.98040180904192,1,card,medium,4.401102591489069,8.975153705641604,20.484136182940915
2024-01-01 07:14:00,40.64796878884154,-74.0397575194213,40.64389150612178,-74.03671512347628,4,card,high,0.5209932531737228,4.1580268346739455,7.125858712339521
2024-01-01 07:23:00,40.58250317171534,-73.98203227967102,40.58,-73.90242056693015,3,card,medium,6.729031020073345,16.786566637183128,25.72089406712059
2024-01-01 07:32:00,40.84755428835073,-73.82697651919493,40.89503463127265,-73.87218181571228,1,cash,low,6.505509400605276,8.064871736741985,17.938367837376912
2024-01-01 07:41:00,40.806049291241294,-74.1451264256232,40.7785276585851,-74.17487609288342,1,card,high,3.9544209675262514,41.20779489516919,28.63085824698805
2024-01-01 07:49:00,40.819756228732956,-74.24589126773779,40.79387150388867,-74.23990541293202,2,mobile_wallet,low,2.9220095205412377,4.525585144877341,8.689552970624822
2024-01-01 07:58:00,40.84544787054747,-74.24050502290581,40.80737691977431,-74.22953551644714,1,cash,low,4.33274642644139,8.487802754313735,12.04076421332919
2024-01-01 08:07:00,40.73603136368303,-74.19157390929351,40.684843435279504,-74.26,1,cash,high,8.103125212086926,69.7561423483528,49.0336203206589
2024-01-01 08:15:00,40.77337200662399,-73.96905367774976,40.7971853312391,-73.94193226775535,3,cash,low,3.4964997010264485,3.5412912927084172,13.341593744399495
2024-01-01 08:24:00,40.6275309793634,-73.84782574688066,40.621450993528526,-73.83665148910066,1,card,medium,1.1603589512278354,5.7545592195746655,9.746088060029761
2024-01-01 08:33:00,40.61894022500223,-73.80772897096688,40.62140666869428,-73.90310165343936,3,mobile_wallet,low,8.05428050606946,16.60157150411163,23.77638840167101
2024-01-01 08:42:00,40.80725700700876,-73.93609226699277,40.86461585903755,-73.9413441840926,1,card,medium,6.393299051933258,17.34152075827592,26.69261147917863
2024-01-01 08:50:00,40.740172710088665,-74.05439694125005,40.800116342755416,-74.09078130973728,3,card,medium,7.335938413692737,20.865811326836752,27.59118109767879
2024-01-01 08:59:00,40.772180276203606,-74.18119749884038,40.69809973235104,-74.2015970457345,5,card,medium,8.414788888667658,24.281716313686722,32.19899561446048
2024-01-01 09:08:00,40.84009961152145,-74.05527664688383,40.86925217181075,-74.11549118219433,1,cash,medium,6.012938555077636,18.40959162041115,25.452402676807328
2024-01-01 09:16:00,40.7958042288002,-74.09046828170703,40.8059583404572,-74.07173979116672,1,card,low,1.9390641713979493,3.377676537834939,10.44278139336377
2024-01-01 09:25:00,40.76821699622372,-73.81628680076287,40.747445401262155,-73.75,1,cash,low,6.042058294782294,10.871754753510569,21.387556940591054
2024-01-01 09:34:00,40.77013043465344,-74.01177311752059,40.7848762005697,-73.99984705668292,3,mobile_wallet,high,1.9227306362683152,8.998211501049072,12.17158151344734
2024-01-01 09:42:00,,,40.605655787756355,-74.24181237560255,1,card,high,11.909575686518496,54.8982481923816,57.71645766249373
2024-01-01 09:51:00,40.590478063753096,-74.11271145592396,40.65629696917804,-74.09985963424398,1,card,high,7.398667261909612,42.066376250805504,40.73456578386989
2024-01-01 10:00:00,40.728483912339,-74.19040021608323,40.75165639670724,-74.1991589617322,2,card,medium,2.680246712757067,3.82040489323955,13.108054495999095
2024-01-01 10:09:00,40.65295878875864,-73.79152142097475,40.61402489024117,-73.84106698503868,1,card,medium,6.018495155671811,13.447340229457291,738.2418054256675
2024-01-01 10:17:00,40.71889973886638,-74.23432361841941,40.692556278884496,-74.21841054600681,1,cash,medium,3.2217737276293676,9.397351695997111,12.988191456258862
2024-01-01 10:26:00,40.870157044911174,-74.2534484132365,40.79351545351154,-74.21385900047076,1,card,medium,9.149938449725722,21.711968972681284,34.63938988496085
2024-01-01 10:35:00,40.65953942519422,-74.1666756439013,40.64541134895158,-74.1967578505865,5,card,low,2.9846557216245735,2.80310303269341,14.440460344113298
2024-01-01 10:43:00,40.599822932174284,-73.84645425086558,40.58,-73.9204222273521,1,card,medium,6.623376830277535,16.65622052258224,26.017546569397588
2024-01-01 10:52:00,40.67567052328748,-73.99303193881815,40.61604055586691,-74.08355718959758,4,card,low,10.114158355374087,12.720534199807801,33.33186104090979
2024-01-01 11:01:00,40.67982187764067,-73.94081992343774,40.71477347815761,-73.97077575264909,1,card,medium,4.6348746767062545,9.596608404482422,21.534523094058507
2024-01-01 11:09:00,40.805051615007145,-74.07755684553798,40.86250748854339,-74.08455450165468,3,card,medium,6.415869283475422,15.761586418566996,24.518820604656362
2024-01-01 11:18:00,40.76939093179603,-74.22497422736993,40.76815970974403,-74.24819447773362,1,cash,medium,1.9602473738645398,5.906870237233134,12.484406562833438
2024-01-01 11:27:00,40.84652539109618,-73.82335933712899,40.832771281368096,-73.8541070312988,1,card,medium,3.004925482556645,8.705603570996226,14.62436856110821
2024-01-01 11:36:00,40.805866603711316,-74.16213392121604,40.825440910807245,-74.13657844249528,2,card,high,3.0598216214412104,17.765630633561965,19.548011040619997
2024-01-01 11:44:00,40.71817153288962,-74.243139807722,40.71728777957734,-74.22231263564544,2,card,high,1.7580262474299828,11.47383333921517,14.201191598720731
2024-01-01 11:53:00,40.856766930786456,-73.96792089067408,40.808068866056054,-73.95893918754987,1,cash,high,5.467449193225972,27.255759987723298,29.46520188368801
2024-01-01 12:02:00,40.636770792768615,-74.21752249760385,40.607400283372186,-74.18078054730837,1,cash,high,4.503547116682153,20.316880117758657,23.04493254033091
2024-01-01 12:10:00,40.58772210486551,-74.21116145555149,40.58,-74.24069528642728,1,card,medium,2.6377302293649407,6.890278629942543,14.339174666885201
2024-01-01 12:19:00,40.61061627266372,-73.85180771394391,40.62178466941517,-73.90106287952155,1,card,medium,4.338979418739207,10.654209660203248,18.122233929437094
2024-01-01 12:28:00,40.8256021792028,-74.00927910944783,40.82602233150724,-74.03278412478807,2,cash,medium,1.9782935265999617,5.901089665585258,9.194350912513674
2024-01-01 12:36:00,40.73703825828547,-74.13683068935396,40.74650488038489,-74.16343931407964,4,cash,high,2.476560589891624,15.234265354153283,16.009271978707798
2024-01-01 12:45:00,40.634832404871425,-74.08220052408664,40.58,-74.17450854960876,1,cash,medium,9.894265221267458,24.803626920885897,37.922212740479964
2024-01-01 12:54:00,40.750355223535145,-73.88808710078999,40.78029002201897,-73.9126376895696,1,cash,medium,3.9184863388871247,10.450703072624625,17.58771441304062
2024-01-01 13:02:00,40.63178611492248,-74.22615938617413,40.63193982970286,-74.17644111119093,1,card,high,4.195603986155742,28.32373911897081,25.079558802985254
2024-01-01 13:11:00,40.81674892752643,-74.20059488587407,40.92,-74.16455648149626,1,card,medium,11.874190109982566,28.754137846750734,42.56843122473023
2024-01-01 13:20:00,40.73169313369517,-73.94570636215481,40.71424958703723,-73.92207308859179,1,cash,low,2.7800550819536616,3.4373784108976326,13.09772620315883
2024-01-01 13:29:00,40.70954721687281,-73.95044441542177,40.72410284915273,-73.9445216034761,2,card,medium,1.693739734544928,3.476925900861093,11.220740335376977
2024-01-01 13:37:00,40.68251411031028,-73.76404428588697,40.809828972609665,-73.75,1,card,medium,14.206119149892027,37.46088383008094,50.28631824020518
2024-01-01 13:46:00,40.79429608166042,-74.06897976455973,40.80303020498806,-74.11668731982878,1,cash,medium,4.131585271484697,12.918753911918653,21.50609277569366
2024-01-01 13:55:00,40.703016287588156,-74.22681041013948,40.699972913320735,-74.26,2,mobile_wallet,high,2.818234021660115,16.45622658616672,15.492092452812807
2024-01-01 14:03:00,40.60980097256747,-73.9858559082267,40.58,-73.9352626209107,1,card,medium,5.406361784201418,9.720275342903106,23.462522113028342
2024-01-01 14:12:00,40.620122006720976,-73.93444312600148,40.68889399324538,-73.93320090564374,1,cash,high,7.6478139649405845,28.419563678161655,34.67818934330857
2024-01-01 14:21:00,40.90704520594684,-74.18880257924901,40.85488563456889,-74.21900560306601,1,card,medium,6.331364037896494,15.420624068299102,23.95853436376316
2024-01-01 14:29:00,40.888917434840586,-73.97804039349705,40.90813787609875,-73.95320378529301,1,cash,low,2.987525287012225,5.938813194562352,13.514068028555675
2024-01-01 14:38:00,40.81790042549566,-74.15913876795429,40.79659043603678,-74.17886978123025,1,cash,medium,2.893546212663587,5.78536841343994,11.70070510028351
2024-01-01 14:47:00,40.670395786896236,-73.82918767048065,40.66187565508022,-73.86687631777693,1,cash,medium,3.316969587349529,10.122937124674007,14.258664701427849
2024-01-01 14:56:00,40.90951996829823,-73.83406763715024,40.84544301621077,-73.87300846872925,1,mobile_wallet,high,7.841237225803911,29.430003841812965,30.8208170696739
2024-01-01 15:04:00,40.84477530734837,-74.0408891610408,40.90521603232639,-74.02641943979462,1,mobile_wallet,medium,6.829929990100567,17.851997497189494,22.7417383442727
2024-01-01 15:13:00,40.82374266431406,-73.76696097283848,40.811241785547736,-73.7576992754901,1,mobile_wallet,medium,1.5936254646241232,2.6794617148455027,5.8686846397688
2024-01-01 15:22:00,40.732782910728886,-73.76031532403063,40.6781038760787,-73.75,1,card,medium,6.14189230908728,14.425737202639397,25.00171916282237
2024-01-01 15:30:00,40.672562131027355,-74.19408194463672,40.72893320789416,-74.2071359607338,1,card,high,6.3640429604259685,28.409025346216755,30.19603742008122
2024-01-01 15:39:00,40.61277292713219,-74.07246595953545,40.59008677054551,-74.08628768473136,1,card,low,2.7794066462158904,4.515837527302895,12.738091410914523
2024-01-01 15:48:00,40.88688481482491,-73.95383605027621,40.90194214295279,-73.88905254140249,1,card,low,5.696913834365437,6.441304893930978,16.591998863883763
2024-01-01 15:56:00,40.73496393854343,-74.21673271711347,40.77282767573948,-74.17237861141598,1,cash,medium,5.628885794940282,13.034089481614673,22.17221018067525
2024-01-01 16:05:00,40.64880354403038,-74.06484569305479,40.67013508890622,-74.05832526938546,1,card,medium,2.434892970143265,5.206928099758273,13.873668134480866
2024-01-01 16:14:00,40.68402525221122,-74.12680223715154,40.58517665243876,-74.1970478096677,5,mobile_wallet,medium,12.487922035830849,23.323002467081707,37.612677046041476
2024-01-01 16:23:00,40.77693465344024,-73.77445438730697,40.808225704984245,-73.81098785250973,1,card,low,4.643817436813926,8.373987053733705,-19.579933361818387
2024-01-01 16:31:00,40.64010274619934,-74.05009123035595,40.63557512687941,-74.09752549623839,1,card,medium,4.034009258406882,9.84187054443711,18.303889007993696
2024-01-01 16:40:00,40.87124885659141,-73.87103786214077,40.856442565235255,-73.8693975321803,1,card,low,1.652152951301638,1.9437518829637679,9.324231112484446
2024-01-01 16:49:00,40.837896640143974,-74.06278026460879,40.832988267440086,-74.08565561476316,1,card,low,2.0003777987008275,4.867413236712156,10.842051743691112
2024-01-01 16:57:00,40.82461740502332,-74.1927758440864,40.75216592929597,-74.12064512390849,2,card,medium,10.088573849631638,26.33330232013658,37.848176791174
2024-01-01 17:06:00,40.726911633523535,-73.81979271961796,40.735559324683315,-73.8905073942378,2,card,low,6.035590478340926,11.651249243991437,20.854874841023783
2024-01-01 17:15:00,40.79328500583883,-74.25978737237942,40.73188739402191,-74.26,5,card,medium,6.827126428579914,16.25598084153042,28.605765278783444
2024-01-01 17:24:00,40.77859330943033,-74.23147015427304,40.76573052250028,-74.22046185895344,1,cash,high,1.704412470904207,6.652993180824163,11.391297343477897
2024-01-01 17:32:00,40.800947844528636,-74.0741639529925,40.807979743947854,-74.05069933075312,1,card,low,2.12412940641993,5.30566489203407,10.548400221007968
2024-01-01 17:41:00,40.608711069187564,-73.90968188968544,40.657042738147005,-74.02610302007575,2,cash,medium,11.198149915803903,29.416069142346135,42.94255613158315
2024-01-01 17:50:00,40.72137451673801,-74.08573080940171,40.684491924544325,-74.16382426656415,1,cash,medium,7.756025507023659,23.20274882835912,30.117155586446206
2024-01-01 17:58:00,40.594148819113045,-74.2261804630133,40.65947025084611,-74.23804262920463,1,card,low,7.332075110680592,9.533043296065681,22.913723206991037
2024-01-01 18:07:00,40.747956878543135,-74.09790158279559,40.79056527495132,-74.03687961937877,1,card,medium,6.989620066090495,16.13787204902528,30.09765212299252
2024-01-01 18:16:00,40.69215281219314,-74.13505976191502,40.67282937378107,-74.05011052208025,1,cash,low,7.478479475533238,12.912679614143244,22.686947328264836
2024-01-01 18:24:00,40.62913822421446,-74.25723590209273,40.58,-74.26,2,cash,high,5.468901806287937,29.689694726605488,27.45915463490644
2024-01-01 18:33:00,40.615157009025666,-73.987251024278,40.58,-73.9949301382619,3,card,medium,3.962680223586934,10.509462048062215,17.704183461796063
2024-01-01 18:42:00,40.77979915454042,-74.20051058348047,40.79202807785941,-74.23816954255827,1,cash,low,3.4498704540871348,4.008376324894548,12.288751376659132
2024-01-01 18:51:00,40.63800160930254,-74.1133768927137,40.6048238225732,-74.08488260471883,1,card,high,4.4038445735561575,23.006302030057714,23.65924718924225
2024-01-01 18:59:00,40.89454084024811,-73.93299318658657,40.92,-73.86420935528434,2,card,medium,6.4364346781316275,13.543021007090246,21.92906203759793
2024-01-01 19:08:00,40.77756078749813,-73.89019099870028,40.74698221515586,-73.83367006551818,1,card,low,5.8499282619490005,12.588746554102249,21.90636899839461
2024-01-01 19:17:00,40.69793573354185,-74.12563763030343,40.65740553943951,-74.12694265787293,2,cash,medium,4.508095449549377,14.793370922669414,17.618794833611847
2024-01-01 19:25:00,40.78091126710368,-74.09211122775673,40.79142445290967,-74.12984515448781,1,card,medium,3.3851355769575866,9.282854721452336,15.310707037772579
2024-01-01 19:34:00,40.58775331615009,-74.134076288555,40.58,-74.13370742336105,4,card,medium,0.8626919750345309,1.0,5.967654856396719
2024-01-01 19:43:00,40.90591013250209,-73.77198681383874,40.90629488220369,-73.75,1,card,medium,1.8482520130392157,3.9580098760526727,9.76416086946561
2024-01-01 19:51:00,40.74398316856059,-74.16283493923643,40.78835268841322,-74.18085820866203,1,card,high,5.161876166913411,26.556692104453592,27.76218911284863
2024-01-01 20:00:00,40.8461299772651,-74.16657789214683,40.85140529719019,-74.24827219846748,2,card,high,6.896474236029568,44.23673402347738,38.42526990272264
2024-01-01 20:09:00,40.60812819997363,-74.03303199912592,40.61357160070525,-74.04923241552521,3,card,low,1.4954955935049425,1.2589662150202048,7.601495945461593
2024-01-01 20:18:00,40.74546383248497,-74.16345375680771,40.75469543438585,-74.17600991571469,4,cash,high,1.4739197825579384,12.453776020450272,13.553641210338995
2024-01-01 20:26:00,40.746840378080535,-74.18007868729434,40.67065092351769,-74.26,1,cash,low,10.823755115343173,17.69842813503087,32.196189852067945
2024-01-01 20:35:00,40.898860994691496,-74.21110143577245,40.91649369343837,-74.20065975583252,1,card,high,2.1480697558466377,13.76650658147351,16.2515331829902
2024-01-01 20:44:00,40.77438753780787,-73.9335126634648,40.781584458760534,-73.9107424536183,1,card,low,2.0776042335561695,2.7476479942348027,10.934246905722482
2024-01-01 20:52:00,40.74098639635936,-73.94783805000003,40.78116677607361,-73.86414288233321,1,card,low,8.34573811167198,14.405185689759373,25.870155088142642
2024-01-01 21:01:00,40.670771725451246,-73.92841692514224,40.69803321150242,-73.98837388820019,1,cash,medium,5.894749540157488,16.106774469698916,21.48630498688935
2024-01-01 21:10:00,40.692733459096466,-73.8656169959152,40.68364577067422,-73.8327435315072,1,card,low,2.9502036838366488,6.312504854745262,14.709593158572494
2024-01-01 21:18:00,40.75702861684032,-74.09355741347579,40.803486296958305,-74.05004978667287,3,cash,high,6.332918730648589,46.402140330670974,36.84008951590098
2024-01-01 21:27:00,40.72922989650372,-73.79160389585792,40.71606151511114,-73.76822095396582,2,card,low,2.455000867519379,4.458322898084415,11.57648513153093
2024-01-01 21:36:00,40.58734810715931,-73.88606564835493,40.5984701768428,-73.93137172183292,1,card,medium,4.020406346993606,8.41626144079536,17.08087176323903
2024-01-01 21:45:00,40.86093925422608,-73.8495986198236,40.846937529854515,-73.897520320457,1,card,high,4.320739204534583,25.024205904396524,25.555367200967897
2024-01-01 21:53:00,40.884694662425524,-73.89230929644837,40.905473763647066,-73.8879354425956,1,cash,medium,2.339595846252758,7.245364572441998,13.320748955370426
2024-01-01 22:02:00,40.62768469025953,-74.07718762082939,40.61074265004083,-74.0731296261363,1,card,medium,1.9147513336273896,6.613754541901885,13.355887300100957
2024-01-01 22:11:00,40.76837228880328,-74.11565343108806,40.84251211120565,-74.14082795319635,1,card,high,8.511913435537807,33.23839538877341,41.79789560580912
2024-01-01 22:19:00,40.61691575198605,-74.04451629451471,40.7076970751612,-73.9863926289057,3,card,low,11.22199616006183,14.49362973716471,35.034056118383205
2024-01-01 22:28:00,40.80856163163354,-74.21051451612799,40.84788885307191,-74.22854833734013,1,mobile_wallet,medium,4.628749289771619,10.401804566371666,12.906835050389786
2024-01-01 22:37:00,40.67561948650526,-74.02984694420137,40.744977835728896,-74.11506347768672,1,card,low,10.539008551852476,17.3024940410289,33.88155848352725
2024-01-01 22:45:00,40.804203695795245,-74.23799809862143,40.73493904415659,-74.24808064177415,2,cash,low,7.748538832367403,13.602494961272823,23.30583055223559
2024-01-01 22:54:00,40.82717816885754,-74.25798756038614,40.76321617041017,-74.23637525971509,1,mobile_wallet,low,7.3412560759456245,9.94920791078419,21.05017119293139
2024-01-01 23:03:00,40.841340147252005,-73.7849355408679,40.8268699217536,-73.76954728902516,1,card,medium,2.0651841415985253,5.8093018963915855,14.54355737210728
2024-01-01 23:12:00,40.616631921625,-73.90843820110018,40.61848731506165,-73.89339818467889,1,card,low,1.2861070636487097,2.184556349301123,8.485731035000759
2024-01-01 23:20:00,40.891444027346786,-73.97345805699636,40.882524693532304,-73.90622855135031,1,card,medium,5.73791829629746,20.797150986194048,27.42319445514424
2024-01-01 23:29:00,40.65827275690426,-74.08603795989424,40.58437667067078,-74.13620353562084,1,cash,medium,9.243568531219918,21.165049629766493,34.825601894178455
2024-01-01 23:38:00,40.5927202690999,-73.96902561251062,40.644541895884466,-73.9880924881864,2,mobile_wallet,medium,5.9828096006579585,19.59473423918057,21.919808001413582
2024-01-01 23:46:00,40.7686498395931,-73.80529635406745,40.86558876009416,-73.75,1,mobile_wallet,medium,11.740641805153523,32.12701373280346,41.1856140470788
2024-01-01 23:55:00,40.70611357651323,-73.92728613168863,40.763758022076,-74.01581687660203,2,card,low,9.83494281112537,18.28215986321,34.347329258058295
2024-01-02 00:04:00,40.86212851266502,-73.95273418104371,40.91097705976041,-73.95515043116784,3,mobile_wallet,high,5.435507142700238,25.73385970301666,22.179521347455253
2024-01-02 00:12:00,40.85480550050186,-74.02529570348445,40.86498088273341,-73.96999425329878,2,card,medium,4.786395510652464,14.506418028292494,21.53377447484333
2024-01-02 00:21:00,40.68782722355972,-74.08369451436806,40.649892341877,-74.02906378307603,4,cash,high,6.2468024020016975,32.010255722616016,32.43886868656135
2024-01-02 00:30:00,40.90398579432372,-73.90374097189994,40.907249556692335,-73.87403573512185,3,card,medium,2.522667161704045,9.136275991411805,13.236706571081328
2024-01-02 00:38:00,40.67891206496764,-73.75969972008194,40.773663526625505,-73.75,2,card,medium,10.56753990663731,38.795068332796774,46.991259612620446
2024-01-02 00:47:00,40.75511942393878,-74.0433735763045,40.73927995887596,-74.09021961684198,1,cash,medium,4.3215477536882,11.3891351496289,18.94923805582073
2024-01-02 00:56:00,40.667028130792986,-74.05997534595276,40.646555054640906,-73.99818237717595,1,card,medium,5.687997903883871,13.98247651421188,24.825500565848024
2024-01-02 01:05:00,40.89825481381665,-74.04166212909384,40.92,-74.0956649061017,2,mobile_wallet,medium,5.142110171640708,18.127226755028477,19.42652037135298
2024-01-02 01:13:00,40.63596665797788,-74.04297257629464,40.688782530261435,-74.09429116216644,2,card,medium,7.295719688452673,23.11667788681066,29.22099602516726
2024-01-02 01:22:00,40.59526961059339,-73.75478136558206,40.58,-73.75,2,cash,medium,1.7452480361787723,3.685699357361118,7.58146993637129
2024-01-02 01:31:00,40.72793300040103,-73.89954308867024,40.716166192805346,-73.92172874097751,1,card,high,2.2819976638462385,12.534760742721492,16.52049974332717
2024-01-02 01:39:00,40.91740769177898,-74.0768159309026,40.894821944463416,-74.06751457944581,2,card,low,2.630257621040646,5.342193863516451,14.473067476008731
